_id,age,Aggregated_Date,BMNH,By Catch,CBRU,Comb_other_ref,Comment,Common Name ,Condition,Count,Country Code,County,Date,Day_val,Entered,Fam_Genus,GRef Source,Grid ref,in Collections,JBaker,Latitude,Length Approx,Length et,Length Imp,Length Imp_,Length_Approx,Length_Met,lett,Location,Longitude,Mass_Single,MCS,Month_val,Old County,Other,Other refs,Rect_CoNAord_,Rep_Source,S_W_No,S_W_No_,Scientific Name ,Scientific name ,sequ,Sex,Spec_No,Spec_No_,species,Updated,year,Year_val
5927,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3942,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,668,,crassidens,23-Dec-08,1927,1927
5966,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3983,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,707,,crassidens,23-Dec-08,1927,1927
5788,NA,19251028,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1909,1,Kent,28/10/1925,28,02-Nov-90,Phocoena,BMNH PJC,TR20523496,NA,NA,51.07100128,No,0.81,2'8'',,,,NA,Sandgate,1.148111864,S,ZK0085,10,NA,NA,NA,62052013496,NA,1925/24,,Phocoena phocoena,,24,NA,529,,phocoena,23-Dec-08,1925,1925
6342,NA,19330220,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,18,2,"Shetland Islands, Scotland",20/02/1933,20,02-Nov-90,Lagenorhynchus,NA,HU442541,NA,NA,60.269,No,2.62,8'7'',,,,NA,"Catfirth, Nesting",-1.2027,S,ZK0058,2,NA,NA,NA,NA,NA,1933/2,,Lagenorhynchus acutus,,2,M,1083,,acutus,23-Dec-08,1933,1933
6048,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,20,2,"Sutherland, Scotland",19/10/1927,19,22-Jul-93,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,789,,crassidens,23-Dec-08,1927,1927
5932,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3947,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,673,,crassidens,23-Dec-08,1927,1927
5979,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3996,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,720,,crassidens,23-Dec-08,1927,1927
5790,NA,19251117,ZK0132,NA,NA,NA,a)Lesser Rorqual b)E=176200m N=620000m,Minke whale,NA,352,2,"Argyll, Scotland",17/11/1925,17,02-Nov-90,Balaenoptera,BMNH LEJ,NA,NA,NA,55.4225,No,9.14,30'0'',,,,NA,"Davarr Id., mouth of Campbeltown Lough",-5.5388,S,ZK0132,11,NA,NA,NA,NA,NA,1925/26,,Balaenoptera acutorostrata,,26,NA,531,,acutorostrata,23-Dec-08,1925,1925
6351,NA,19330426,ZK0074,NA,NA,NA,Risso's Dolphin,Risso's dolphin,NA,999,5,"Mayo, EIRE",26/04/1933,26,02-Nov-90,Grampus,*NA,NA,Entire on arrival,NA,54.0468,No,3.47,11'4.5'',,,,NA,Blacksod Bay,-9.903,M,ZK0074,4,S.Ireland,NA,NA,NA,NA,1933/11,,Grampus griseus,,11,F,1092,,griseus,23-Dec-08,1933,1933
6051,NA,19271107,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,621,2,"Ross, Scotland",07/11/1927,7,02-Nov-90,Pseudorca,NA,NH948878,NA,NA,57.8673,No,5.33,17'6'',,,,NA,Tarbet Ness,-3.7742,S,ZK0064,11,NA,NA,NA,NA,NA,1927/33,,Pseudorca crassidens,,33,NA,792,,crassidens,23-Dec-08,1927,1927
5952,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3969,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,693,,crassidens,23-Dec-08,1927,1927
5981,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3998,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,722,,crassidens,23-Dec-08,1927,1927
5793,NA,19260203,ZK0113,NA,NA,NA,a)Sowerby's Beaked Whale b)E=-1058900m N=6959100m,Sowerby's Beaked whale,NA,508,5,"Galway, EIRE",03/02/1926,3,02-Nov-90,Mesoplodon,*BMNH LEJ,L986016,"skull, skeleton part",NA,53.0554,Yes,4.88,16',,,,NA,Innisheer (the S.E. of the Aran Isles),-9.513,S,ZK0113,2,S.Ireland,NA,NA,NA,NA,1926/2,,Mesoplodon bidens,,2,F,534,,bidens,23-Dec-08,1926,1926
6359,NA,19330602,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1998,3,"Cardigan, Wales",02/06/1933,2,02-Nov-90,Phocoena,NA,SN582822,NA,NA,52.42,No,1.83,6'0'',,,,NA,Aberystwyth,-4.0866,S,ZK0085,6,NA,NA,NA,NA,NA,1933/15,,Phocoena phocoena,,15,NA,1100,,phocoena,23-Dec-08,1933,1933
6061,NA,19271231,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1933,1,Yorkshire,31/12/1927,31,02-Nov-90,Phocoena,NA,TA046881,NA,NA,54.2783,No,1.52,5'0'',,,,NA,Scarborough,-0.3949,S,ZK0085,12,NA,NA,NA,NA,NA,1927/42,,Phocoena phocoena,,42,F,802,,phocoena,23-Dec-08,1927,1927
5953,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3970,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,694,,crassidens,23-Dec-08,1927,1927
5989,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4006,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,730,,crassidens,23-Dec-08,1927,1927
5807,NA,19260620,ZK0079,NA,NA,NA,a)Long-finned Pilot Whale b)E=-778200m N=6794300m,Long-finned pilot whale,NA,1132,5,"Waterford, EIRE",20/06/1926,20,02-Nov-90,Globicephala,*BMNH LEJ,S690008,NA,NA,52.1544,Yes,6.1,20',,,,NA,Dunmore East,-6.9918,S,ZK0079,6,S.Ireland,NA,NA,NA,NA,1926/16,,Globicephala melas,,16,NA,548,,melaena,23-Dec-08,1926,1926
6364,NA,19330629,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,2000,3,"Cardigan, Wales",29/06/1933,29,02-Nov-90,Phocoena,NA,SN582822,NA,NA,52.42,No,1.52,5'0'',,,,NA,Aberystwyth,-4.0866,S,ZK0085,6,NA,NA,NA,NA,NA,1933/18,,Phocoena phocoena,,18,M,1105,,phocoena,23-Dec-08,1933,1933
6065,NA,19280118,ZK0113,NA,NA,NA,Sowerby's Beaked Whale,Sowerby's Beaked whale,NA,509,1,Lincolnshire,18/01/1928,18,02-Nov-90,Mesoplodon,NA,TF473943,entire on arrival,NA,53.4257,No,4.42,14'6'',,,,NA,"Saltfleet, Mablethorpe",0.2159,S,ZK0113,1,NA,NA,NA,NA,NA,1928/4,,Mesoplodon bidens,,4,M,806,,bidens,23-Dec-08,1928,1928
5961,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3978,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,702,,crassidens,23-Dec-08,1927,1927
5992,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4009,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,733,,crassidens,23-Dec-08,1927,1927
5813,NA,19260706,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3622,2,"Shetland Islands, Scotland",06/07/1926,6,02-Nov-90,Lagenorhynchus,BMNH LEJ,NA,NA,NA,60.1367,NA,NA,NA,,,,NA,"Scalloway, East Voe",-1.2822,M,ZK0058,7,NA,NA,NA,NA,NA,1926/17,,Lagenorhynchus acutus,,17,NA,554,,acutus,23-Dec-08,1926,1926
6375,NA,19330916,ZK0127,NA,NA,NA,Unidentified Odontocetes,Unknown odontocete  ,decayed,1661,3,"Glamorgan, Wales",16/09/1933,16,02-Nov-90,odontocete,NA,SS962673,NA,NA,51.3958,NA,NA,NA,,,,NA,Llantwit Major,-3.4929,S,ZK0040,9,NA,NA,NA,NA,NA,1933/30,,Unknown odontocete ,,30,NA,1116,,sp.indet.,23-Dec-08,1933,1933
6066,NA,19280130,ZK0137,NA,NA,NA,Unidentified rorquals,Unknown balaenopterid,decayed,485,1,Devon,30/01/1928,30,02-Nov-90,Balaenoptera,NA,SX674398,NA,NA,50.2435,No,14.63,48',,,,NA,"Bigbury Bay, Hope Cove",-3.8608,S,ZK0131,1,NA,NA,NA,NA,NA,1928/6,,Unknown balaenopterid,,6,NA,807,,sp.indet.,23-Dec-08,1928,1928
5963,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3980,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,704,,crassidens,23-Dec-08,1927,1927
5995,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4012,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,736,,crassidens,23-Dec-08,1927,1927
5815,NA,19260706,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3624,2,"Shetland Islands, Scotland",06/07/1926,6,02-Nov-90,Lagenorhynchus,BMNH LEJ,NA,NA,NA,60.1367,NA,NA,NA,,,,NA,"Scalloway, East Voe",-1.2822,M,ZK0058,7,NA,NA,NA,NA,NA,1926/17,,Lagenorhynchus acutus,,17,NA,556,,acutus,23-Dec-08,1926,1926
6384,NA,19331023,ZK0085,NA,NA,NA,a)Common Porpoise b)OSGZ gives Lade near Lydd & Dungeness,Harbour porpoise,NA,2011,1,Kent,23/10/1933,23,02-Nov-90,Phocoena,BMNH PJC OSGZ,TR0820,NA,NA,50.94131655,No,1.3,4'3'',,,,NA,"Dungeness, Lade",0.961068189,S,ZK0085,10,NA,NA,NA,60800012000,NA,1933/40,,Phocoena phocoena,,40,NA,1125,,phocoena,23-Dec-08,1933,1933
6072,NA,19280331,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1934,2,"East Lothian, Scotland",31/03/1928,31,02-Nov-90,Phocoena,NA,NT439788,NA,NA,55.9996,No,1.64,5'4.5'',,,,A,"Gosford House, Longniddry",-2.8997,S,ZK0085,3,NA,NA,NA,NA,NA,1928/12A,,Phocoena phocoena,,12,M,813,,phocoena,23-Dec-08,1928,1928
5978,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,3995,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,719,,crassidens,23-Dec-08,1927,1927
5998,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4015,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,739,,crassidens,23-Dec-08,1927,1927
5820,NA,19260706,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3629,2,"Shetland Islands, Scotland",06/07/1926,6,02-Nov-90,Lagenorhynchus,BMNH LEJ,NA,NA,NA,60.1367,NA,NA,NA,,,,NA,"Scalloway, East Voe",-1.2822,M,ZK0058,7,NA,NA,NA,NA,NA,1926/17,,Lagenorhynchus acutus,,17,NA,561,,acutus,23-Dec-08,1926,1926
6385,NA,19331030,ZK0085,NA,NA,NA,a)Common Porpoise,Harbour porpoise,NA,2012,1,Kent,30/10/1933,30,02-Nov-90,Phocoena,BMNH PJC,TR02016285,NA,NA,51.32830943,No,1.07,3'6'',,,,NA,Faversham,0.899940437,S,ZK0085,10,NA,NA,NA,60201016285,NA,1933/41,,Phocoena phocoena,,41,NA,1126,,phocoena,23-Dec-08,1933,1933
6079,NA,19280623,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2680,1,Cornwall,23/06/1928,23,02-Nov-90,Tursiops,BMNH,SW51503040,NA,NA,50.12093657,No,3.35,11'0'',,,,NA,Marazion,-5.476860778,S,ZK0053,6,NA,NA,NA,15150003040,NA,1928/20,,Tursiops truncatus,,20,NA,820,,truncatus,23-Dec-08,1928,1928
6008,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4025,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,749,,crassidens,23-Dec-08,1927,1927
5999,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4016,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,740,,crassidens,23-Dec-08,1927,1927
5832,NA,19260706,ZK0058,NA,NA,NA,White-sided Dolphin,White-sided dolphin,NA,3641,2,"Shetland Islands, Scotland",06/07/1926,6,02-Nov-90,Lagenorhynchus,BMNH LEJ,NA,NA,NA,60.1367,NA,NA,NA,,,,NA,"Scalloway, East Voe",-1.2822,M,ZK0058,7,NA,NA,NA,NA,NA,1926/17,,Lagenorhynchus acutus,,17,NA,573,,acutus,23-Dec-08,1926,1926
6387,NA,19330922,ZK0058,NA,NA,NA,White-sided Dolphin; caught 30 mile off(is this an incidental catch?),White-sided dolphin,NA,19,1,Yorkshire,22/09/1933,22,02-Nov-90,Lagenorhynchus,NA,TA043895,NA,NA,54.2912,Yes,1.52,5',,,,NA,Scarborough,-0.3985,S,ZK0058,9,NA,NA,NA,NA,NA,1933/43,,Lagenorhynchus acutus,,43,NA,1128,,acutus,23-Dec-08,1933,1933
6080,NA,19280626,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2681,1,Cornwall,26/06/1928,26,02-Nov-90,Tursiops,BMNH,SW51503040,NA,NA,50.12093657,No,2.84,9'4'',,,,NA,Marazion,-5.476860778,S,ZK0053,6,NA,NA,NA,15150003040,NA,1928/21,,Tursiops truncatus,,21,NA,821,,truncatus,23-Dec-08,1928,1928
6017,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4316,2,"Sutherland, Scotland",19/10/1927,19,31-Mar-92,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,758,,crassidens,23-Dec-08,1927,1927
6001,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4018,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,742,,crassidens,23-Dec-08,1927,1927
5839,NA,19260708,ZK0137,NA,NA,NA,Unidentified rorquals,Unknown balaenopterid,decayed,484,2,"Argyll, Scotland",08/07/1926,8,02-Nov-90,Balaenoptera,NA,NM163574,NA,NA,56.6225,No,6.86,22'6'',,,,NA,"Coll, Island of",-6.6257,S,ZK0131,7,NA,NA,NA,NA,NA,1926/18,,Unknown balaenopterid,,18,NA,580,,sp.indet.,23-Dec-08,1926,1926
6396,NA,19340118,ZK0107,NA,NA,NA,Sperm whale,Sperm whale,decayed,1086,1,Dorset,18/01/1934,18,02-Nov-90,Physeter,NA,SY909783,NA,NA,50.6051,No,10.29,33'9'',,,,NA,Kimmeridge,-2.1291,S,ZK0107,1,NA,NA,NA,NA,NA,1934/2,,Physeter catodon,,2,M,1137,,macrocephalus,23-Dec-08,1934,1934
6082,NA,19280630,ZK0082,NA,NA,NA,Unidentified dolphins,Unknown delphinid ,NA,956,1,Cornwall,30/06/1928,30,02-Nov-90,Delphinidae,NA,SW355266,NA,NA,50.0807,No,3.38,11'1',,,,NA,"Gampel Bay, Sennen",-5.6978,S,ZK0041,6,NA,NA,NA,NA,NA,1928/23,,Unknown delphinid ,,23,NA,823,,sp.indet.,23-Dec-08,1928,1928
6021,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4631,2,"Sutherland, Scotland",19/10/1927,19,15-Mar-93,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,762,,crassidens,23-Dec-08,1927,1927
6003,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4020,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,744,,crassidens,23-Dec-08,1927,1927
5841,NA,19260804,ZK0059,NA,NA,NA,White-beaked Dolphin,White-beaked dolphin,NA,97,1,Yorkshire,04/08/1926,4,02-Nov-90,Lagenorhynchus,NA,TA124789,NA,NA,54.1942,Yes,2.74,9',,,,NA,"Hunmanby Sands, Filey Bay",-0.2784,S,ZK0059,8,NA,NA,NA,NA,NA,1926/20,,Lagenorhynchus albirostris,,20,NA,582,,albirostris,23-Dec-08,1926,1926
6402,NA,19340202,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2705,1,Cornwall,02/02/1934,2,02-Nov-90,Tursiops,BMNH,SX22505140,Head + on arrival,NA,50.33513123,No,3.35,11'0'',,,,NA,"Porthallow, St Keverne",-4.494494637,M,ZK0053,2,NA,NA,NA,22250005140,NA,1934/7,,Tursiops truncatus,,7,NA,1143,,truncatus,23-Dec-08,1934,1934
6084,NA,19280703,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,decayed,2924,2,"Caithness, Scotland",03/07/1928,3,02-Nov-90,cetacean,NA,ND029704,NA,NA,58.6106,Yes,18.29,60',,,,NA,"Crosskirk, Thurso",-3.6725,S,ZK0039,7,NA,NA,NA,NA,NA,1928/25,,NA,,25,NA,825,,sp.indet.,23-Dec-08,1928,1928
6026,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,5099,2,"Sutherland, Scotland",19/10/1927,19,19-Jul-93,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,767,,crassidens,23-Dec-08,1927,1927
6007,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4024,2,"Sutherland, Scotland",19/10/1927,19,02-Nov-90,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,748,,crassidens,23-Dec-08,1927,1927
5862,NA,19261103,ZK0149,NA,NA,NA,a)1st info 1926/41-43 b)Unidentified Cetaceans,NA,NA,2917,5,"Donegal, EIRE",03/11/1926,3,02-Nov-90,cetacean,*NA,NA,NA,NA,55.2055,No,9.75,32'0'',,,,NA,"Portsalon, Lough Swilly",-7.6167,M,ZK0039,11,S.Ireland,NA,NA,NA,NA,1926/41,,NA,,41,NA,603,,sp.indet.,27-Apr-09,1926,1926
6403,NA,19340202,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2706,1,Cornwall,02/02/1934,2,02-Nov-90,Tursiops,BMNH,SX22505140,Head + on arrival,NA,50.33513123,No,2.97,9'9'',,,,NA,"Porthallow, St Keverne",-4.494494637,M,ZK0053,2,NA,NA,NA,22250005140,NA,1934/7,,Tursiops truncatus,,7,NA,1144,,truncatus,23-Dec-08,1934,1934
6085,NA,19280706,ZK0149,NA,NA,NA,Unidentified Cetaceans,NA,NA,2925,1,Sussex,06/07/1928,6,02-Nov-90,cetacean,NA,TQ802088,NA,NA,50.8507,NA,NA,NA,,,,NA,St Leonards,0.56,S,ZK0039,7,NA,NA,NA,NA,NA,1928/26,,NA,,26,NA,826,,sp.indet.,23-Dec-08,1928,1928
6035,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,7,2,"Sutherland, Scotland",19/10/1927,19,22-Jul-93,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,776,,crassidens,23-Dec-08,1927,1927
6015,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4116,2,"Sutherland, Scotland",19/10/1927,19,05-Sep-91,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,756,,crassidens,23-Dec-08,1927,1927
5865,NA,19261121,ZK0069,NA,NA,NA,NA,Killer whale,NA,1754,1,Suffolk,21/11/1926,21,02-Nov-90,Orcinus,BMNH PJC,TM55129300,NA,NA,52.47481855,No,4.75,15'7'',,,,NA,"Lowestoft, close to Parade",1.757136877,S,ZK0069,11,NA,NA,NA,65512029300,NA,1926/44,,Orcinus orca,,44,NA,606,,orca,23-Dec-08,1926,1926
6408,NA,19340214,ZK0074,NA,NA,NA,Risso's Dolphin,Risso's dolphin,NA,1005,2,"Orkney Islands, Scotland",NA,14,02-Nov-90,Grampus,NA,HY451114,NA,NA,58.987,No,3,9'10'',,,,NA,"Kirkwall, Mainland",-2.9563,M,ZK0074,2,NA,NA,NA,NA,NA,1934/11,,Grampus griseus,,11,NA,1149,,griseus,23-Dec-08,1934,1934
6090,NA,19280801,ZK0053,NA,NA,NA,Bottle-nosed Dolphin,Bottlenose dolphin,NA,2684,1,Dorset,01/08/1928,1,02-Nov-90,Tursiops,BMNH,SY42009160,NA,NA,50.72055421,NA,NA,NA,,,,NA,Chideock,-2.821727474,S,ZK0053,8,NA,NA,NA,34200009160,NA,1928/31,,Tursiops truncatus,,31,NA,831,,truncatus,23-Dec-08,1928,1928
6040,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,12,2,"Sutherland, Scotland",19/10/1927,19,22-Jul-93,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,781,,crassidens,23-Dec-08,1927,1927
6019,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,4628,2,"Sutherland, Scotland",19/10/1927,19,15-Mar-93,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,760,,crassidens,23-Dec-08,1927,1927
5871,NA,19270106,ZK0120,NA,NA,NA,Probably Ziphius cavirostris.,Cuvier's Beaked whale,fresh?,6059,2,"Western Isles, Scotland",06/01/1927,6,04-Oct-95,Ziphius,NA,NF734168,NA,NA,57.1261,No,6.17,20'3'',,,,NA,"South Boisdale, South Uist",-7.3984,S,ZK0120,1,NA,NA,NA,NA,NA,1927/3,,Ziphius cavirostris,,3,F?,612,,cavirostris?,23-Dec-08,1927,1927
6409,NA,19340214,ZK0074,NA,NA,NA,Risso's Dolphin,Risso's dolphin,NA,1006,2,"Orkney Islands, Scotland",NA,14,02-Nov-90,Grampus,NA,HY451114,NA,NA,58.987,NA,NA,NA,,,,NA,"Kirkwall, Mainland",-2.9563,M,ZK0074,2,NA,NA,NA,NA,NA,1934/11,,Grampus griseus,,11,NA,1150,,griseus,23-Dec-08,1934,1934
6092,NA,19280805,ZK0085,NA,NA,NA,Common Porpoise,Harbour porpoise,NA,1936,1,Norfolk,05/08/1928,5,02-Nov-90,Phocoena,NA,TG528121,NA,NA,52.6485,No,1.52,5'0'',,,,NA,Caister on Sea,1.7359,S,ZK0085,8,NA,NA,NA,NA,NA,1928/33,,Phocoena phocoena,,33,F,833,,phocoena,23-Dec-08,1928,1928
6047,NA,19271019,ZK0064,NA,NA,NA,False Killer Whale,False killer whale,NA,19,2,"Sutherland, Scotland",19/10/1927,19,22-Jul-93,Pseudorca,NA,NH806893,NA,NA,57.8773,NA,NA,NA,,,,NA,Dornoch,-4.0146,M,ZK0064,10,NA,NA,NA,NA,NA,1927/31,,Pseudorca crassidens,,31,NA,788,,crassidens,23-Dec-08,1927,1927
